source,area,iso,adm_id,id,sex,age2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DHS,Western Asia,IRQ,Thi-Qar,17,2,20,46414,48100.37613,49786.57847,52167.24091,54610.98507,57164.07936,55887.53222,65390.81026,68369.7161,71593.94488,75118.60917,80761.81289,84380.01933,88979.77349,93798.36211,98811.66599,103876.0646,109222.648,114719.9883,120151.9947,125395.8034
DHS,Western Asia,IRQ,Thi-Qar,17,2,25,36483,40061.61189,43640.70488,46206.02125,48732.03536,51175.50472,49953.77004,64410.73952,66974.05687,69731.83773,72837.47878,65263.06564,72543.33327,76728.87961,81067.95438,85439.60029,89639.03313,93857.20649,98154.06487,102647.8127,107418.7852
DHS,Western Asia,IRQ,Thi-Qar,17,2,30,35909,40124.79056,44340.32596,47136.07681,49921.22561,52784.9078,51353.0667,46871.40337,49285.52254,51742.15434,54246.5717,59022.17234,65232.25579,68544.37241,72043.24882,75745.28254,79460.5043,83395.20079,87507.05752,91719.30641,95987.99671
DHS,Western Asia,IRQ,Thi-Qar,17,2,35,22919,24918.14444,26917.05174,29903.03666,32890.19817,35707.60166,34298.89991,39760.01265,42027.73405,44366.13358,46906.85764,43400.44506,46213.37016,49064.49724,51957.20298,54815.80853,57532.51011,60216.15272,62923.35099,65757.24861,68792.66828
DHS,Western Asia,IRQ,Thi-Qar,17,2,4,66526,74979.11708,83432.28956,87126.76338,90838.556,94828.02777,92833.29188,97194.97022,102338.9909,108020.7542,114194.442,113716.7742,126123.1399,133031.8061,139952.9322,146818.9554,154016.1328,160729.2336,167094.354,173338.0913,179649.1968
DHS,Western Asia,IRQ,Thi-Qar,17,2,40,18072,19410.03201,20748.49144,22456.67483,24525.25071,26922.37323,25723.81197,25261.80173,27950.78622,30693.21646,33372.10618,40783.23613,42903.05572,45695.02859,48555.03222,51548.12412,54534.01628,57633.81399,60809.41323,63992.78027,67147.8818
DHS,Western Asia,IRQ,Thi-Qar,17,2,45,18211,18195.09241,18179.16328,18151.85647,18225.36628,18686.55547,18455.96088,16643.44404,17903.96713,19490.48042,21407.23985,34060.76862,35839.52473,39951.45217,44124.5427,48114.60959,51789.80122,55223.45125,58509.84855,61850.75696,65381.43596
DHS,Western Asia,IRQ,Thi-Qar,17,2,5,85545,89019.20425,92493.81358,97603.71487,102816.855,107885.3688,105351.1119,111712.7777,116455.3204,121406.3434,127029.4973,138505.6526,143616.1633,151773.6691,160480.9372,169255.5062,178188.3045,187324.0008,196595.3949,205908.1553,215129.2717
DHS,Western Asia,IRQ,Thi-Qar,17,2,50,17266,17111.12978,16956.13207,19444.7502,21652.79822,23178.87029,22415.83426,24958.02212,24745.09763,24744.8234,25364.472,23459.19706,20927.2098,22690.61376,24865.30087,27418.24351,30279.3569,33605.67652,37227.76899,40869.09595,44344.46736
DHS,Western Asia,IRQ,Thi-Qar,17,2,55,10573,10948.15117,11322.87552,11366.0438,11726.89718,12612.59828,12169.74773,19775.45957,22564.63219,25048.72748,26807.84409,25235.52825,21844.49088,21786.38806,21921.18172,22567.64294,23558.68913,25005.00068,26920.84424,29298.11822,32130.67731
DHS,Western Asia,IRQ,Thi-Qar,17,2,60,7314,8298.435763,9283.065244,9876.969189,10385.92226,10751.2891,10568.60568,10231.95011,10199.33909,10498.32852,11326.47953,14753.59087,15025.46245,17242.54587,19198.48047,20548.49106,21227.90452,21340.3528,21179.30574,21223.39166,21780.43523
DHS,Western Asia,IRQ,Thi-Qar,17,2,65,4380,4950.523531,5520.704707,5826.369332,6161.710502,6533.026263,6347.368383,9238.484346,9752.505484,10198.82522,10532.51358,9584.362251,9944.807369,9936.950795,10272.37346,11122.70171,12348.66204,14112.66409,16094.19539,17794.3768,18928.69187
DHS,Western Asia,IRQ,Thi-Qar,17,2,70,6704,6825.258079,6946.947846,7359.011299,7794.186439,8245.960629,8020.073534,7401.114997,7736.462469,8130.665671,8603.115467,5479.148596,7130.199225,7556.791414,7917.335786,8166.052482,8215.657226,8117.396622,8055.713584,8303.240422,9003.236882
DHS,Western Asia,IRQ,Thi-Qar,17,2,75,2649,3380.377171,4111.371778,4273.801514,4463.875909,4688.66574,4576.270824,5851.096252,6118.233273,6407.008872,6724.073907,3241.512039,3984.388048,4172.589374,4387.686917,4635.056424,4883.452404,5172.007759,5460.424913,5682.581121,5813.167472
DHS,Western Asia,IRQ,Thi-Qar,17,2,80,2596,2617.568452,2638.697218,2732.087054,2778.888575,2777.574819,2778.231697,4098.887344,4233.839283,4315.257046,4345.164081,7352.459298,6113.840314,6412.015806,6628.653072,6756.748667,7304.515239,7759.697959,8118.323685,8389.382205,8578.347859
DHS,Western Asia,IRQ,Thi-Qar,17,1,1,17416,19388.93382,21362.17038,22084.58313,22899.74041,23909.98243,23404.86142,26282.90516,28064.13712,29957.43684,31898.52819,32823.93649,37134.12679,38978.19744,40751.74222,42419.42136,44041.89181,45546.90189,47001.56072,48511.92084,50162.46511
DHS,Western Asia,IRQ,Thi-Qar,17,1,10,69501,70490.96631,71480.69653,75040.70564,78746.0692,82667.88279,80706.97599,97821.54044,103221.9358,108904.4888,114735.611,123953.1567,129428.9407,135257.8483,141382.6786,148026.9284,155298.1275,163166.0478,171551.2163,180314.3114,189371.7874
DHS,Western Asia,IRQ,Thi-Qar,17,1,15,59195,60227.59108,61260.61054,64436.98362,67695.00556,70979.74554,69337.37555,73127.29085,76457.40267,80212.89314,84520.3947,107098.8897,112074.395,118707.3869,125298.5173,131590.9307,137578.8491,143311.7933,149024.2067,155135.0717,161939.6334
DHS,Western Asia,IRQ,Thi-Qar,17,1,20,43578,45161.3252,46744.49644,48979.69456,51274.11997,53671.21393,52472.66695,70127.42435,73322.10864,76779.88595,80559.86095,85047.52668,88857.7372,93701.58234,98775.87462,104055.2149,109388.3614,115018.6671,120807.7298,126527.9916,132050.0687
DHS,Western Asia,IRQ,Thi-Qar,17,1,25,34253,37613.74916,40974.15079,43382.72004,45754.3885,48048.55589,46901.47219,69076.36173,71825.35417,74782.89619,78113.4958,68726.32148,76392.92447,80800.5814,85369.91391,89973.54598,94395.82631,98837.84165,103362.7175,108094.931,113119.0803
DHS,Western Asia,IRQ,Thi-Qar,17,1,30,33715,37673.06746,41631.02331,44255.94693,46870.91631,49559.62049,48215.2684,50266.55551,52855.54255,55490.12162,58175.94764,62154.24837,68693.87668,72181.75438,75866.30249,79764.78867,83677.16273,87820.65819,92150.71508,96586.49156,101081.7046
DHS,Western Asia,IRQ,Thi-Qar,17,1,35,21519,23395.58471,25272.35387,28075.88779,30880.5264,33525.77963,32203.15302,42640.04787,45072.03273,47579.81533,50304.57793,45703.53707,48665.73311,51668.15837,54714.36869,57724.66927,60585.53558,63411.58862,66262.44732,69246.72882,72443.22635
DHS,Western Asia,IRQ,Thi-Qar,17,1,4,65877,74247.16456,82617.81645,86276.2245,89951.78228,93902.30849,91927.04539,106725.5609,112373.9857,118612.8824,125391.9399,119773.5732,132840.7284,140117.365,147407.1251,154638.8474,162219.3618,169290.0168,175994.1571,182570.4492,189217.6977
DHS,Western Asia,IRQ,Thi-Qar,17,1,40,16967,18224.03146,19480.70773,21084.51693,23026.69775,25277.35021,24152.02398,27091.65222,29975.41456,32916.49402,35789.43038,42947.44309,45179.75323,48119.88518,51131.65803,54283.58162,57427.9234,60692.21527,64036.33115,67388.62704,70711.15748
DHS,Western Asia,IRQ,Thi-Qar,17,1,45,18110,18094.18224,18078.34146,18051.18609,18124.28821,18582.91965,18353.60393,16146.37046,17369.24673,18908.37717,20767.8906,29291.72882,30821.43128,34357.62463,37946.41729,41377.81247,44538.41985,47491.30522,50317.55555,53190.68458,56227.01335
DHS,Western Asia,IRQ,Thi-Qar,17,1,5,89075,92692.85515,96310.85491,101631.632,107059.9083,112337.59,109698.7492,118420.4023,123447.7038,128696.0035,134656.7911,138114.5377,143210.6172,151345.0877,160027.768,168777.5592,177685.1329,186795.0316,196040.2451,205326.7078,214521.7855
DHS,Western Asia,IRQ,Thi-Qar,17,1,50,17170,17016.23129,16862.09319,19336.90942,21532.71158,23050.32004,22291.51581,24212.6251,24006.05982,24005.79378,24606.93593,20174.54292,17997.07345,19513.5733,21383.77024,23579.26102,26039.77383,28900.35672,32015.29966,35146.78395,38135.54906
DHS,Western Asia,IRQ,Thi-Qar,17,1,55,10515,10887.43261,11260.07874,11303.00761,11661.85969,12542.64868,12102.25419,19184.84512,21890.716230000002,24300.62146,26007.20024,21702.16,18785.92084,18735.95332,18851.87376,19407.82031,20260.10455,21503.90989,23151.50541,25195.9239,27631.88045
DHS,Western Asia,IRQ,Thi-Qar,17,1,60,7273,8252.412554,9231.58127,9822.191418,10328.32183,10691.66234,10509.99209,9926.362385,9894.725335,10184.78514,10988.20256,12687.85762,12921.66294,14828.32004,16510.39323,17671.38124,18255.6662,18352.36997,18213.87201,18251.78522,18730.83398
DHS,Western Asia,IRQ,Thi-Qar,17,1,65,4356,4923.067877,5490.086823,5794.056229,6127.537594,6496.794033,6312.165813,8962.567502,9461.23687,9894.226808,10217.94922,8242.401782,8552.378952,8545.622421,8834.080672,9565.349685,10619.65641,12136.67061,13840.75656,15302.88601,16278.37926
DHS,Western Asia,IRQ,Thi-Qar,17,1,70,6666,6787.405129,6908.420003,7318.198148,7750.959802,8200.228448,7975.594125,7180.07308,7505.405054,7887.834973,8346.174569,4711.982182,6131.859926,6498.722543,6808.785069,7022.677542,7065.336846,6980.834262,6927.787814,7140.657026,7742.643045
DHS,Western Asia,IRQ,Thi-Qar,17,1,75,2635,3361.629565,4088.570069,4250.098968,4439.119208,4662.662352,4550.89078,5676.347241,5935.50594,6215.656958,6523.252519,2787.649705,3426.511466,3588.361666,3773.342192,3986.076103,4199.692764,4447.845861,4695.880107,4886.930974,4999.233196
DHS,Western Asia,IRQ,Thi-Qar,17,1,80,2582,2603.051391,2624.062976,2716.934872,2763.476831,2762.170361,2762.823596,3976.469855,4107.391315,4186.377453,4215.391284,6323.000115,5257.807143,5514.233407,5700.538071,5810.69828,6281.768974,6673.219001,6981.631522,7214.737614,7377.245124
DHS,Western Asia,IRQ,Wasit,18,2,1,10041,11361.62707,12681.90461,13260.2507,13897.36079,14658.68364,14278.02221,17142.7032,17601.62527,18074.16675,18519.6613,16958.68676,18475.95257,18678.72859,18814.51097,18873.60595,18891.60157,18839.340510000002,18749.1023,18663.62436,18612.33887
DHS,Western Asia,IRQ,Wasit,18,2,10,47150,48539.8013,49930.0339,53014.34694,56229.55347,59632.97931,57931.26639,62029.43663,62940.54189,63878.80954,64761.66838,70497.02898,70888.64706,71350.94066,71854.6085,72500.75661,73329.83354,74293.072,75330.98904,76364.12497,77347.98901
DHS,Western Asia,IRQ,Wasit,18,2,15,41517,42878.23227,44239.63372,47063.99894,49974.61942,52934.79643,51454.70793,52723.97272,53008.23229,53495.90231,54243.36399,58025.54255,58475.33419,59653.50854,60663.20789,61397.23146,61885.25295,62161.49794,62338.69473,62587.87277,63009.77353
DHS,Western Asia,IRQ,Wasit,18,2,20,34995,36822.69183,38650.45703,40960.34841,43339.61297,45829.18918,44584.40108,47982.1978,48241.66999,48594.53212,49064.50398,46816.3997,47104.63485,47841.77176,48588.37864,49327.46116,49992.94233,50688.56005,51344.94489,51864.345,52203.00233
DHS,Western Asia,IRQ,Wasit,18,2,25,28913,32262.50823,35611.70124,38134.93053,40651.65027,43126.05243,41888.85135,43632.48026,43626.8002,43694.86685,43920.06522,36057.38071,38597.24263,39319.64314,40024.05796,40651.30589,41117.35084,41514.4825,41869.87263,42230.12468,42621.37606
DHS,Western Asia,IRQ,Wasit,18,2,30,20967,23812.22378,26657.39637,28661.28795,30680.80516,32772.17179,31726.48847,36053.96663,36455.20963,36816.05894,37142.73233,32191.6327,34262.75485,34675.57122,35112.86788,35577.2186,35981.59309,36414.48499,36850.004,37250.70829,37598.04535
DHS,Western Asia,IRQ,Wasit,18,2,35,17015,18795.15799,20575.33015,23118.41407,25700.9087,28187.50342,26944.20606,29471.93094,29956.64627,30420.15016,30949.58808,33356.00725,34204.21167,34976.08819,35683.77885,36280.58567,36710.85132,37050.8504,37338.62871,37633.05445,37970.17133
DHS,Western Asia,IRQ,Wasit,18,2,4,35084,40194.15501,45304.33658,47849.85388,50424.1401,53176.40078,51800.27044,70832.0937,71717.07316,72818.40923,74077.73777,67862.67696,72482.52226,73635.281,74633.47388,75453.11499,76308.67748,76790.34677,76990.09858,77027.61029,76993.18059
DHS,Western Asia,IRQ,Wasit,18,2,40,11738,12806.83721,13875.94489,15189.55016,16766.87635,18593.70723,17680.29179,18547.28942,19733.55335,20845.20751,21810.02682,28043.68281,28410.15844,29143.80964,29835.46482,30524.93982,31133.08109,31727.51239,32284.25879,32766.5186,33159.365
DHS,Western Asia,IRQ,Wasit,18,2,45,13973,14167.28177,14361.8148,14503.73653,14718.86636,15245.4867,14982.17653,13718.44014,14190.76941,14860.44349,15706.47269,21063.22378,21343.45424,22915.37524,24383.48709,25623.35257,26589.8507,27340.04607,27936.11542,28481.40279,29036.57432
DHS,Western Asia,IRQ,Wasit,18,2,5,49227,52015.59318,54804.04525,58491.08791,62276.8892,66014.46198,64145.67559,73464.39384,73642.49984,73852.14638,74359.26437,78036.04044,77922.54266,79313.69193,80797.21254,82121.92508,83350.49425,84494.113,85520.004,86386.76955,87045.78767
DHS,Western Asia,IRQ,Wasit,18,2,50,13287,13361.05489,13435.19365,15582.70789,17538.55601,18966.44834,18252.50217,14883.94599,14190.32136,13650.23011,13464.49913,12594.60194,10819.68704,11299.04014,11929.1698,12676.50466,13496.43932,14444.0587,15431.38681,16338.50414,17097.44719
DHS,Western Asia,IRQ,Wasit,18,2,55,7866,8269.867551,8673.513281,8805.845506,9182.989711,9977.448288,9580.219,11810.16707,12958.44393,13837.66518,14251.08077,15358.73327,12803.1547,12298.50264,11922.0835,11828.17628,11904.06738,12183.58698,12650.22698,13277.87831,14043.76016
DHS,Western Asia,IRQ,Wasit,18,2,60,6184,7132.388054,8081.197536,8696.238467,9242.555197,9665.4364,9453.995799,7383.712608,7077.559689,7007.840746,7275.582536,9501.380018,9318.561336,10299.45747,11048.44119,11396.13216,11350.03851,11002.61324,10530.94434,10177.70129,10073.3989
DHS,Western Asia,IRQ,Wasit,18,2,65,4188,4811.231889,5434.596268,5800.884261,6200.642939,6641.463337,6421.053138,8193.691752,8317.450723,8367.134257,8315.098124,6097.907476,6093.208702,5864.010721,5840.279205,6094.197008,6522.870741,7188.394686,7905.940194,8430.364492,8648.857423
DHS,Western Asia,IRQ,Wasit,18,2,70,4377,4523.360929,4670.041389,5003.450209,5356.241456,5724.592212,5540.416834,5291.950633,5319.320937,5377.648716,5475.588972,4304.985036,5395.010571,5507.062533,5558.822811,5525.344011,5359.226789,5105.997917,4886.852478,4857.939922,5080.164436
DHS,Western Asia,IRQ,Wasit,18,2,75,2090,2714.882623,3339.647764,3511.168595,3706.710702,3933.143512,3819.927107,4679.307784,4705.064053,4739.662187,4786.66798,2415.72365,2859.521122,2884.225856,2922.001553,2974.70036,3021.536386,3085.773745,3141.902447,3153.488237,3111.236123
DHS,Western Asia,IRQ,Wasit,18,2,80,1779,1820.767337,1862.054449,1949.937861,2004.641033,2024.161641,2014.401337,3494.076351,3470.530902,3402.677372,3297.076667,3472.961717,2781.080285,2809.221329,2797.936514,2748.487209,2864.573853,2934.387633,2960.740708,2950.823997,2909.990331
DHS,Western Asia,IRQ,Wasit,18,1,1,11188,12659.1575,14130.21453,14774.6094,15484.47929,16332.7474,15908.61334,16652.50553,17098.30466,17557.33376,17990.08933,16979.92799,18499.09422,18702.12422,18838.07667,18897.24567,18915.26383,18862.93731,18772.58608,18687.00107,18635.65134
DHS,Western Asia,IRQ,Wasit,18,1,10,47584,48986.85843,50389.89524,53502.61515,56747.43411,60182.20589,58464.82,64067.61746,65008.66008,65977.75759,66889.62566,78446.01906,78881.79458,79396.21474,79956.67435,80675.67978,81598.24042,82670.09018,83825.03898,84974.66759,86069.46858
DHS,Western Asia,IRQ,Wasit,18,1,15,41899,43273.1457,44647.08582,47497.46377,50434.8914,53422.33198,51928.61169,54456.39197,54749.99183,55253.68585,56025.70783,64568.29292,65068.80144,66379.82247,67503.37187,68320.16128,68863.21031,69170.60368,69367.78054,69645.055,70114.52776
DHS,Western Asia,IRQ,Wasit,18,1,20,33858,35626.08609,37394.45546,39629.28363,41931.2306,44339.90449,43135.56755,50440.7735,50713.54088,51084.48343,51578.53633,47997.76005,48293.2685,49049.00624,49814.45293,50572.18538,51254.45924,51967.6301,52640.5781,53173.08469,53520.28767
DHS,Western Asia,IRQ,Wasit,18,1,25,27974,31214.09214,34454.44835,36895.68172,39330.61707,41724.61001,40527.61354,45868.17935,45862.20825,45933.76259,46170.49997,36967.24905,39571.20159,40311.83109,41034.02103,41677.09688,42154.90196,42562.0548,42926.4128,43295.75543,43696.8796
DHS,Western Asia,IRQ,Wasit,18,1,30,20286,23038.4117,25791.12636,27729.89863,29683.78875,31707.19345,30695.4911,37901.34775,38323.15018,38702.48916,39045.90108,33003.95314,35127.33778,35550.57112,35998.90248,36474.97058,36889.54901,37333.36446,37779.87332,38190.68893,38546.79067
DHS,Western Asia,IRQ,Wasit,18,1,35,16462,18184.3826,19906.70553,22367.14832,24865.72111,27271.5104,26068.61576,30982.05296,31491.60478,31978.85829,32535.42426,34197.7094,35067.31732,35858.6713,36584.21976,37196.08634,37637.20927,37985.78785,38280.82794,38582.68318,38928.30684
DHS,Western Asia,IRQ,Wasit,18,1,4,39091,44784.44292,50478.22189,53314.44457,56182.72167,59249.29843,57716.01005,68806.64139,69666.31476,70736.15799,71959.47587,67947.67686,72573.30864,73727.51124,74726.95439,75547.62212,76404.25623,76886.52882,77086.53083,77124.08952,77089.6167
DHS,Western Asia,IRQ,Wasit,18,1,40,11356,12390.66081,13425.02633,14695.94413,16222.01285,17989.47827,17105.74556,19497.64011,20744.68741,21913.30199,22927.558,28751.33429,29127.05754,29879.22162,30588.32995,31295.2031,31918.69014,32528.12127,33098.91655,33593.34566,33996.1051
DHS,Western Asia,IRQ,Wasit,18,1,45,13383,13569.5374,13755.86271,13891.7965,14097.84959,14602.25082,14350.05021,11952.38876,12363.91245,12947.37565,13684.49079,18603.72186,18851.23048,20239.60205,21536.28602,22631.37539,23485.01786,24147.61472,24674.08249,25155.69797,25646.04346
DHS,Western Asia,IRQ,Wasit,18,1,5,49681,52494.66276,55308.79679,59029.79754,62850.46649,66622.46275,64736.46462,75878.30774,76062.26599,76278.80116,76802.58218,86835.1022,86708.80682,88256.81706,89907.61408,91381.69642,92748.7946,94021.36367,95162.93043,96127.42933,96860.75595
DHS,Western Asia,IRQ,Wasit,18,1,50,12726,12797.32675,12868.33745,14925.24401,16798.57121,18166.21806,17482.39463,12967.85254,12363.52208,11892.9598,11731.139,11123.9606,9556.298235,9979.678434,10536.22937,11196.29973,11920.4926,12757.46075,13629.50093,14430.69636,15101.01945
DHS,Western Asia,IRQ,Wasit,18,1,55,7534,7920.94622,8307.561375,8434.310254,8795.542032,9556.480902,9176.011467,10289.77834,11290.23111,12056.2653,12416.4596,13565.33097,11308.16116,10862.4361,10529.97052,10447.02862,10514.05809,10760.93887,11173.09044,11727.45243,12403.9041
DHS,Western Asia,IRQ,Wasit,18,1,60,5923,6831.459132,7740.23655,8329.327743,8852.594338,9257.633384,9055.113861,6433.16607,6166.425925,6105.68229,6338.956185,8391.926753,8230.455369,9096.814623,9758.341317,10065.43325,10024.72185,9717.86459,9301.271326,8989.27562,8897.152368
DHS,Western Asia,IRQ,Wasit,18,1,65,4011,4608.236929,5205.300388,5556.133999,5939.026102,6361.247456,6150.136779,7138.872077,7246.698866,7289.986361,7244.64913,5385.869504,5381.719395,5179.28431,5158.323866,5382.592298,5761.210832,6349.023148,6982.782595,7445.971131,7638.951169
DHS,Western Asia,IRQ,Wasit,18,1,70,4192,4332.511788,4473.003523,4792.345195,5130.251514,5483.060855,5306.656184,4610.68829,4634.535061,4685.35398,4770.68584,3802.3023,4765.048178,4864.016102,4909.732457,4880.162896,4733.442782,4509.782836,4316.226482,4290.689975,4486.965868
DHS,Western Asia,IRQ,Wasit,18,1,75,2002,2600.336597,3198.741718,3363.025761,3550.317577,3767.196759,3658.757168,4076.914374,4099.354895,4129.499018,4170.453492,2133.645417,2525.621726,2547.441748,2580.806468,2627.351762,2668.718858,2725.455375,2775.030064,2785.26301,2747.944573
DHS,Western Asia,IRQ,Wasit,18,1,80,1704,1743.945724,1783.490855,1867.6663,1920.061442,1938.758439,1929.40994,3044.264399,3023.750088,2964.631721,2872.625584,3067.432341,2456.340237,2481.195319,2471.228205,2427.552976,2530.084463,2591.746255,2615.022145,2606.263385,2570.197767
